,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
372,600500,中化国际,0.4,79.37,,7.96,,57768.72,80.2,,10-31
373,600056,中国医药,0.34,-60.67,,9.89,,32589.81,21.92,,10-31
374,600562,国睿科技,0.31,520.0,,3.77,,4263.43,977.96,,10-31
375,600000,浦发银行,1.6,14.13,10.49,15.93,14.61,2981800.0,14.13,,10-31
376,600030,中信证券,0.34,25.93,,4.24,,369669.67,26.58,,10-31
377,600988,赤峰黄金,0.35,1074.5,,23.71,0.66,9804.19,3201.35,,10-31
378,601669,中国电建,0.34,11.96,,10.09,,322588.64,11.97,,10-31
379,600095,哈高科,-0.08,-16.65,,,,-2747.66,-16.74,,10-31
380,000709,河钢股份,0.01,-63.33,,0.27,,11692.12,-68.17,,10-31
381,600970,中材国际,0.57,-28.75,4.4,12.83,,62564.22,-28.26,,10-31
382,601901,方正证券,0.14,133.33,2.5,5.63,-0.13,83840.41,142.01,,10-31
383,000850,华茂股份,0.19,-34.95,,6.23,,17779.06,-34.71,,10-31
384,000590,启迪古汉,0.0,-98.14,,0.22,,102.91,-98.14,,10-31
385,600177,雅戈尔,0.59,20.41,,9.54,,131946.82,21.58,,10-31
386,600571,信雅达,0.24,35.23,,8.59,,4819.63,35.27,,10-31
387,600010,包钢股份,0.02,60.0,,0.94,,16752.26,108.67,,10-31
388,600168,武汉控股,0.41,310.0,,6.64,,23659.63,462.05,,10-31
389,000996,中国中期,0.06,-32.2,,2.35,,1299.16,-36.15,,10-31
390,600595,中孚实业,-0.15,650.0,,-4.32,,-22711.81,560.62,,10-31
391,600039,四川路桥,0.42,1.44,,11.16,,44159.87,1.42,,10-31
392,600104,上汽集团,1.63,11.55,,14.07,,1799748.86,11.57,,10-31
393,603077,和邦生物,0.09,-89.2,,1.26,,4203.81,-86.88,,10-31
394,600127,金健米业,0.03,-2161.54,,2.92,,1461.63,-2098.23,,10-31
395,600713,南京医药,0.03,2900.0,,2.05,,2057.91,1926.58,,10-31
396,600153,建发股份,0.71,42.0,,14.62,,158075.97,41.68,10派2,10-31
397,600649,城投控股,0.27,-40.0,,5.92,,81440.12,-39.53,,10-31
398,000544,中原环保,0.18,-41.94,,6.17,,4911.71,-41.06,,10-31
399,601058,赛轮金宇,0.52,63.57,,9.65,,19842.58,65.13,,10-31
400,000525,红太阳,0.52,21.66,,7.99,,26387.51,21.66,,10-31
401,600997,开滦股份,0.17,-56.41,,3.12,,21530.69,-55.23,,10-31
402,600256,广汇能源,0.12,-51.26,,7.46,,62035.62,-26.93,,10-30
403,600879,航天电子,0.11,-8.47,,2.4,,10007.91,4.74,,10-30
404,600748,上实发展,0.37,-35.09,,8.07,,40027.46,-34.71,,10-30
405,000400,许继电气,0.4,8.06,,,,37442.23,169.48,,10-30
406,600455,博通股份,0.21,-4.55,,10.61,,1282.57,-7.18,,10-30
407,600603,*ST兴业,-0.05,59.06,-1.48,,-0.02,-922.9,59.25,,10-30
408,600058,五矿发展,0.22,-144.69,7.92,2.77,-5.27,23191.41,-144.69,,10-30
409,600604,市北高新,0.18,73.66,,8.56,,10082.0,73.62,,10-30
410,600548,深高速,0.29,9.81,,6.52,,63518.69,9.79,,10-30
411,000025,特力A,0.09,-376.28,,10.42,,2027.55,-376.35,,10-30
412,600578,京能电力,0.81,50.0,,15.54,,177019.21,315.72,,10-30
413,000002,万科A,0.56,21.21,6.2,9.31,-1.09,616021.89,21.27,,10-30
414,600018,上港集团,0.17,12.46,2.13,8.14,,396322.65,12.43,,10-30
415,601998,中信银行,0.66,13.79,4.7,14.4,-2.37,3086000.0,13.35,,10-30
416,600061,国投安信,0.01,-227.27,,1.01,,597.79,-226.27,,10-30
417,002594,比亚迪,0.2,2120.22,,2.17,,46510.0,2127.38,,10-30
418,600701,*ST工新,0.01,-80.0,1.82,0.45,-0.02,409.58,-79.48,,10-30
419,000913,*ST钱江,0.07,40.0,,,,2984.02,35.5,,10-30
420,601857,中国石油,0.52,8.33,,8.7,,9529300.0,9.59,,10-30
421,000792,盐湖股份,0.46,-59.72,,4.53,,73645.34,-59.72,,10-30
422,600213,亚星客车,-0.16,269.52,,-21.09,,-3539.74,271.78,,10-30
423,600771,广誉远,0.0,-101.38,,2.97,,101.75,-101.46,,10-30
424,000526,紫光学大,-0.02,-129.07,,-0.99,,-160.09,-129.14,,10-30
425,000532,力合股份,0.11,75.0,,5.85,,3868.38,76.34,,10-30
426,600285,羚锐制药,0.27,66.26,,10.86,,9300.35,184.56,,10-30
427,000921,海信科龙,0.85,93.45,,,,117821.47,98.02,,10-30
428,002156,通富微电,0.07,70.0,,1.98,,4417.73,69.93,,10-30
429,601555,东吴证券,0.15,31.69,,3.97,,30527.24,33.98,,10-30
430,601515,东风股份,0.93,22.37,,21.36,,51681.7,24.45,,10-30
431,000650,仁和药业,0.18,4.98,,10.61,,18162.78,4.98,,10-30
432,600648,外高桥,0.5,265.55,,9.89,,50955.24,265.45,,10-30
433,000852,石化机械,0.15,-31.82,,5.46,,6042.37,-30.81,,10-30
434,600118,中国卫星,0.2,5.26,,8.32,,21827.91,25.71,,10-30
435,600419,天润乳业,-0.41,46.43,,-37.75,,-3291.86,46.37,,10-30
436,000935,四川双马,0.01,-171.43,,0.35,,686.89,-179.59,,10-30
437,600209,罗顿发展,-0.05,650.0,,-2.91,-0.07,-1966.09,692.95,,10-30
438,600859,王府井,1.13,-4.64,,8.55,,52306.33,-4.62,,10-30
439,600837,海通证券,0.39,44.44,,6.12,,369108.51,51.25,,10-30
440,000673,当代东方,-0.0,-79.31,,-7.18,,-62.54,-79.33,,10-30
441,000428,华天酒店,0.22,76.23,,9.52,,15456.49,76.34,,10-30
442,000731,四川美丰,0.29,-36.62,,5.87,,16165.91,-28.87,,10-30
443,600337,美克家居,0.19,1800.0,,4.67,,12043.11,1378.43,,10-30
444,600446,金证股份,0.2,33.71,,8.91,,5306.6,34.04,,10-30
445,000666,经纬纺机,0.62,-7.46,,8.98,,43377.83,7.04,,10-30
446,600507,方大特钢,0.37,50.82,,17.69,,48206.24,51.99,,10-30
447,600336,澳柯玛,0.24,21.0,,19.16,,16236.0,142.03,,10-30
448,600009,上海机场,0.76,24.59,,8.9,,146304.84,24.42,,10-30
449,600615,丰华股份,0.02,400.0,2.65,0.57,-0.04,284.6,363.46,,10-30
450,600057,象屿股份,0.02,-150.0,,0.84,,1314.15,-142.13,,10-30
451,000613,大东海A,-0.01,350.0,,-2.76,,-229.08,341.33,,10-30
452,600629,华建集团,0.04,308.6,,1.74,,1335.14,313.8,,10-30
453,000547,航天发展,0.13,18.18,,6.72,,10888.85,18.0,,10-30
454,600227,赤天化,-0.1,-237.0,,-2.68,,-9113.16,-237.17,,10-30
455,600965,福成股份,0.14,160.31,1.9,7.65,0.04,3932.64,160.24,,10-30
456,600825,新华传媒,0.08,6.67,,3.23,,8340.45,6.58,,10-30
457,600759,洲际油气,-0.02,-122.84,,-0.91,,-2059.18,-122.79,,10-30
458,000425,徐工机械,0.51,-46.32,,5.91,,105650.3,-46.3,,10-30
459,600197,伊力特,0.57,29.91,,17.73,,25071.01,29.92,,10-30
460,600409,三友化工,0.18,386.76,3.02,6.12,-0.4,33322.42,394.07,,10-30
461,600459,贵研铂业,0.23,4.55,,3.24,,4561.41,33.16,,10-30
462,600605,汇通能源,0.02,71.43,3.23,0.75,0.16,357.26,69.01,,10-30
463,000683,远兴能源,-0.24,-260.0,,-8.21,,-18667.28,-260.66,,10-30
464,600552,凯盛科技,0.4,-56.0,,7.28,,8699.42,-18.02,,10-30
465,600392,盛和资源,0.25,-127.28,,9.76,,9332.2,-165.04,,10-30
466,600638,新黄浦,0.23,-38.34,,3.92,,12891.84,-38.48,,10-30
467,600699,均胜电子,0.31,40.45,,9.81,,18843.18,118.07,,10-30
468,600653,申华控股,-0.03,-28.1,,-3.07,,-5672.14,-28.22,,10-30
469,600207,安彩高科,-0.19,-56.82,,-24.92,,-10577.89,-44.87,,10-30
470,000622,*ST恒立,-0.02,-53.85,,-3.42,,-753.18,37.67,,10-30
471,600808,马钢股份,-0.04,-89.49,,-1.3,,-32937.42,-89.5,,10-30
472,002267,陕天然气,0.23,-8.08,,7.63,,23018.9,-8.07,,10-30
473,600257,大湖股份,0.52,1374.07,,30.3,,22095.72,1373.98,,10-30
474,600528,中铁二局,0.18,-30.87,3.96,4.51,,25941.85,-30.88,,10-30
475,000695,滨海能源,-0.07,-60.12,,,,-1535.2,-60.06,,10-30
476,600687,刚泰控股,0.35,137.16,,22.75,,11051.0,490.02,,10-30
477,601313,江南嘉捷,0.36,-16.43,3.37,10.97,,14978.08,57.65,,10-30
478,000639,西王食品,0.68,36.25,,11.71,,12745.57,35.6,,10-30
479,000975,银泰资源,0.3,1222.91,,9.4,,31053.13,2094.55,,10-30
480,600336,澳柯玛,0.24,21.0,,19.16,,16236.0,142.03,,10-30
481,600009,上海机场,0.76,24.59,,8.9,,146304.84,24.42,,10-30
482,600615,丰华股份,0.02,400.0,2.65,0.57,-0.04,284.6,363.46,,10-30
483,600057,象屿股份,0.02,-150.0,,0.84,,1314.15,-142.13,,10-30
484,000613,大东海A,-0.01,350.0,,-2.76,,-229.08,341.33,,10-30
485,600629,华建集团,0.04,308.6,,1.74,,1335.14,313.8,,10-30
486,000547,航天发展,0.13,18.18,,6.72,,10888.85,18.0,,10-30
487,600825,新华传媒,0.08,6.67,,3.23,,8340.45,6.58,,10-30
488,600759,洲际油气,-0.02,-122.84,,-0.91,,-2059.18,-122.79,,10-30
489,000425,徐工机械,0.51,-46.32,,5.91,,105650.3,-46.3,,10-30
490,600197,伊力特,0.57,29.91,,17.73,,25071.01,29.92,,10-30
491,600409,三友化工,0.18,386.76,3.02,6.12,-0.4,33322.42,394.07,,10-30
492,600459,贵研铂业,0.23,4.55,,3.24,,4561.41,33.16,,10-30
493,600605,汇通能源,0.02,71.43,3.23,0.75,0.16,357.26,69.01,,10-30
494,000683,远兴能源,-0.24,-260.0,,-8.21,,-18667.28,-260.66,,10-30
495,600552,凯盛科技,0.4,-56.0,,7.28,,8699.42,-18.02,,10-30
496,600392,盛和资源,0.25,-127.28,,9.76,,9332.2,-165.04,,10-30
497,600638,新黄浦,0.23,-38.34,,3.92,,12891.84,-38.48,,10-30
498,600699,均胜电子,0.31,40.45,,9.81,,18843.18,118.07,,10-30
499,600653,申华控股,-0.03,-28.1,,-3.07,,-5672.14,-28.22,,10-30
500,600207,安彩高科,-0.19,-56.82,,-24.92,,-10577.89,-44.87,,10-30
501,600227,赤天化,-0.1,-237.0,,-2.68,,-9113.16,-237.17,,10-30
502,600965,福成股份,0.14,160.31,1.9,7.65,0.04,3932.64,160.24,,10-30
503,000622,*ST恒立,-0.02,-53.85,,-3.42,,-753.18,37.67,,10-30
504,600808,马钢股份,-0.04,-89.49,,-1.3,,-32937.42,-89.5,,10-30
505,002267,陕天然气,0.23,-8.08,,7.63,,23018.9,-8.07,,10-30
506,600257,大湖股份,0.52,1374.07,,30.3,,22095.72,1373.98,,10-30
507,600528,中铁二局,0.18,-30.87,3.96,4.51,,25941.85,-30.88,,10-30
508,000695,滨海能源,-0.07,-60.12,,,,-1535.2,-60.06,,10-30
509,600687,刚泰控股,0.35,137.16,,22.75,,11051.0,490.02,,10-30
510,601313,江南嘉捷,0.36,-16.43,3.37,10.97,,14978.08,57.65,,10-30
511,000639,西王食品,0.68,36.25,,11.71,,12745.57,35.6,,10-30
512,000975,银泰资源,0.3,1222.91,,9.4,,31053.13,2094.55,,10-30
513,000023,深天地A,0.1,-218.52,,3.85,,1325.95,-218.28,,10-30
514,603001,奥康国际,0.64,-35.75,,7.05,,25761.55,-29.88,,10-30
515,601880,大连港,0.13,30.0,,4.27,,56605.18,33.55,,10-30
516,600726,华电能源,-0.09,-40.0,,-6.21,,-17618.31,-39.33,,10-30
517,603766,隆鑫通用,0.52,10.64,,12.42,,41706.23,21.95,,10-30
518,600733,S前锋,0.11,-367.89,,8.49,,2158.86,-367.8,,10-30
519,601111,中国国航,0.33,-5.71,,7.68,,406101.9,-4.13,,10-30
520,601003,柳钢股份,-0.0,-98.55,2.1,-0.05,1.09,-257.24,-98.55,,10-30
521,600180,瑞茂通,0.26,-16.13,,16.82,,22907.7,-15.87,,10-30
522,600861,北京城乡,0.2,3.28,,3.01,,6487.52,3.25,,10-30
523,600291,西水股份,0.09,-179.41,,1.39,,3287.01,-179.38,,10-30
524,600836,界龙实业,0.01,133.33,,0.48,,206.24,90.84,,10-30
525,600822,上海物贸,-0.04,-79.3,,-1.98,,-1907.24,-79.35,,10-30
526,000972,中基健康,-0.07,-89.42,,-45.65,,-15385.36,-53.05,,10-30
527,600370,三房巷,0.08,24.26,,2.04,,2417.27,25.03,,10-30
528,600398,海澜之家,0.19,5.56,,5.73,,12056.4,4.81,,10-30
529,000070,特发信息,0.2,26.74,,5.47,,5373.09,36.21,,10-30
530,000900,现代投资,0.39,-48.68,,,,39714.2,-12.36,,10-30
531,600479,千金药业,0.24,-10.32,3.14,7.46,0.36,7340.03,-10.32,,10-30
532,600506,香梨股份,0.01,-10.14,1.92,0.32,-0.25,91.31,-9.86,,10-30
533,600004,白云机场,0.58,15.37,,8.94,,66463.54,15.34,,10-30
534,603333,明星电缆,0.05,-73.68,,1.54,,2424.8,-57.38,,10-30
535,600593,大连圣亚,0.45,0.27,,13.48,,4156.86,0.28,,10-30
536,600036,招商银行,1.83,13.66,10.2,18.44,0.26,3949800.0,13.53,,10-30
537,000732,泰禾集团,0.51,231.39,,19.97,,52101.66,231.58,,10-30
538,600028,中国石化,0.45,-7.87,,9.55,,5160000.0,23.02,,10-30
539,600708,光明地产,0.16,63.25,2.73,5.99,0.7,8299.71,63.3,,10-30
540,600218,全柴动力,0.11,47.58,,2.89,,3025.1,47.73,,10-30
541,600321,国栋建设,0.01,-47.37,1.76,,,1214.75,-46.6,,10-30
542,600790,轻纺城,0.4,56.25,,10.26,,32236.13,103.45,,10-30
543,600353,旭光股份,0.29,-32.24,,8.15,,7939.39,-31.78,,10-30
544,600362,江西铜业,0.71,-35.45,,5.72,,246997.64,-34.86,,10-30
545,600602,云赛智联,0.04,-20.48,,1.98,,4786.34,-18.93,,10-30
546,000682,东方电子,0.02,43.7,,1.35,,1898.2,43.5,,10-30
547,600512,腾达建设,0.2,525.0,,13.16,-0.05,14800.79,521.79,,10-30
548,600299,安迪苏,-1.38,-13.21,,-46.84,,-72273.76,-13.29,,10-30
549,600388,龙净环保,0.79,-5.95,,12.83,,33576.89,86.25,,10-30
550,000005,世纪星源,-0.03,113.33,,-4.34,,-2900.01,116.62,,10-30
551,600517,置信电气,0.13,17.92,,4.56,,8670.85,31.68,,10-30
552,601991,大唐发电,0.28,103.54,,8.56,,367405.8,103.56,,10-30
553,600079,人福医药,0.62,-6.06,,9.77,,31060.78,-5.05,,10-30
554,000587,金洲慈航,0.23,4.55,,11.41,,12653.88,2.1,,10-30
555,002419,天虹商场,0.5,0.0,,9.97,,40107.25,0.24,,10-30
556,600225,天津松江,-0.48,207.69,,-28.15,,-30080.33,206.97,,10-30
557,600966,博汇纸业,0.02,-67.63,,0.4,,1241.65,-67.62,,10-30
558,600874,创业环保,0.15,7.14,,5.4,,21102.5,7.0,,10-30
559,000748,长城信息,0.17,30.38,,5.1,,6364.71,30.67,,10-30
560,600390,*ST金瑞,-0.04,-240.82,,-1.89,,-1411.03,-430.55,,10-30
561,600240,华业资本,0.2,176.79,,8.34,,28631.49,177.11,,10-30
562,600721,*ST百花,-0.05,-2357.14,3.53,-1.36,0.41,-1274.37,-2380.57,,10-30
563,600555,海航创新,-0.04,-1690.91,,-2.79,,-4507.04,-1673.56,,10-30
564,600584,长电科技,0.01,1.64,,0.44,,1058.21,1.73,,10-30
565,601877,正泰电器,1.1,20.88,,22.63,,110088.53,20.94,,10-30
566,600026,中海发展,-0.35,194.3,6.54,-5.22,0.23,-119521.85,194.27,,10-30
567,600088,中视传媒,0.14,178.43,,4.39,,4717.18,178.54,,10-30
568,600115,东方航空,0.31,-4.57,,14.09,,362136.1,-0.23,,10-30
569,600260,凯乐科技,0.23,-40.72,,7.06,,12327.42,-39.85,,10-30
570,601199,江南水务,0.44,2.33,7.68,5.79,1.49,10282.61,2.89,,10-30
571,600290,华仪电气,0.03,-70.73,,0.76,,1429.07,-70.72,,10-30
572,600835,上海机电,0.61,5.17,,11.65,,62228.62,5.44,,10-30
573,600760,*ST黑豹,-0.17,-23.39,,-8.46,,-5938.24,-22.43,,10-30
574,600823,世茂股份,0.66,22.22,11.65,5.88,-1.71,76717.96,21.97,,10-30
575,000620,新华联,0.27,125.0,,13.28,,42764.42,132.28,,10-30
576,600778,友好集团,1.05,126.02,5.4,20.97,3.75,32732.66,125.82,,10-30
577,000958,东方能源,0.22,-191.67,,,,6558.34,-190.64,,10-30
578,600770,综艺股份,-0.12,-220.0,,-4.15,,-13163.19,-218.5,,10-30
579,000728,国元证券,0.27,42.11,,3.47,,52636.76,42.02,,10-30
580,600477,杭萧钢构,0.03,133.33,,1.7,,1278.26,122.98,,10-30
581,600157,永泰能源,0.26,-19.9,,5.31,,46166.49,-16.58,,10-30
582,601012,隆基股份,0.08,166.67,,1.42,,4132.02,188.07,,10-30
583,600566,济川药业,0.0,-90.91,3.55,0.09,0.32,45.89,-89.99,,10-30
584,600488,天药股份,0.06,-53.6,,2.19,,5287.77,-21.95,,10-30
585,000759,中百集团,0.13,-38.1,,2.97,,8684.69,-39.94,,10-30
586,600097,开创国际,0.49,-32.88,,11.85,,9908.48,-33.31,,10-30
587,000830,鲁西化工,0.19,-3.65,,4.99,,27122.95,-3.31,,10-30
588,000797,中国武夷,0.14,40.0,,4.19,,5337.83,30.58,,10-30
589,600894,广日股份,0.51,49.1,,17.38,,40420.76,62.57,,10-30
590,600216,浙江医药,0.81,-48.35,,6.7,,42308.83,-41.38,,10-30
591,000504,*ST生物,-0.05,313.82,,,,-1545.0,305.67,,10-30
592,600818,中路股份,0.03,0.0,,2.49,,972.11,30.8,,10-30
593,600777,新潮能源,0.07,-177.78,1.96,3.54,0.12,4264.49,-173.1,,10-30
594,600485,信威集团,0.02,-116.42,,0.68,,305.09,-116.4,,10-30
595,000678,襄阳轴承,0.0,0.0,,0.07,,54.77,109.56,,10-30
596,600510,黑牡丹,0.5,28.83,,9.12,,40019.36,28.81,,10-30
597,600037,歌华有线,0.27,24.49,,5.14,,28895.11,24.47,,10-30
598,000627,天茂集团,-0.03,-49.02,,,,-3495.03,-49.4,,10-30
599,600598,北大荒,0.06,-70.21,,1.88,,9941.69,-70.32,,10-30
600,600058,五矿发展,0.22,-144.69,7.92,2.77,-5.27,23191.41,-144.69,,10-30
601,600604,市北高新,0.18,73.66,,8.56,,10082.0,73.62,,10-30
602,600548,深高速,0.29,9.81,,6.52,,63518.69,9.79,,10-30
603,000025,特力A,0.09,-376.28,,10.42,,2027.55,-376.35,,10-30
604,600578,京能电力,0.81,50.0,,15.54,,177019.21,315.72,,10-30
605,000002,万科A,0.56,21.21,6.2,9.31,-1.09,616021.89,21.27,,10-30
606,600018,上港集团,0.17,12.46,2.13,8.14,,396322.65,12.43,,10-30
607,601998,中信银行,0.66,13.79,4.7,14.4,-2.37,3086000.0,13.35,,10-30
608,600061,国投安信,0.01,-227.27,,1.01,,597.79,-226.27,,10-30
609,002594,比亚迪,0.2,2120.22,,2.17,,46510.0,2127.38,,10-30
610,600701,*ST工新,0.01,-80.0,1.82,0.45,-0.02,409.58,-79.48,,10-30
611,000913,*ST钱江,0.07,40.0,,,,2984.02,35.5,,10-30
612,601857,中国石油,0.52,8.33,,8.7,,9529300.0,9.59,,10-30
613,000792,盐湖股份,0.46,-59.72,,4.53,,73645.34,-59.72,,10-30
614,600213,亚星客车,-0.16,269.52,,-21.09,,-3539.74,271.78,,10-30
615,600771,广誉远,0.0,-101.38,,2.97,,101.75,-101.46,,10-30
616,600256,广汇能源,0.12,-51.26,,7.46,,62035.62,-26.93,,10-30
617,000526,紫光学大,-0.02,-129.07,,-0.99,,-160.09,-129.14,,10-30
618,000532,力合股份,0.11,75.0,,5.85,,3868.38,76.34,,10-30
619,600285,羚锐制药,0.27,66.26,,10.86,,9300.35,184.56,,10-30
620,000921,海信科龙,0.85,93.45,,,,117821.47,98.02,,10-30
621,002156,通富微电,0.07,70.0,,1.98,,4417.73,69.93,,10-30
622,601555,东吴证券,0.15,31.69,,3.97,,30527.24,33.98,,10-30
623,601515,东风股份,0.93,22.37,,21.36,,51681.7,24.45,,10-30
624,000650,仁和药业,0.18,4.98,,10.61,,18162.78,4.98,,10-30
625,600648,外高桥,0.5,265.55,,9.89,,50955.24,265.45,,10-30
626,000852,石化机械,0.15,-31.82,,5.46,,6042.37,-30.81,,10-30
627,600118,中国卫星,0.2,5.26,,8.32,,21827.91,25.71,,10-30
628,600419,天润乳业,-0.41,46.43,,-37.75,,-3291.86,46.37,,10-30
629,000935,四川双马,0.01,-171.43,,0.35,,686.89,-179.59,,10-30
630,600209,罗顿发展,-0.05,650.0,,-2.91,-0.07,-1966.09,692.95,,10-30
631,600859,王府井,1.13,-4.64,,8.55,,52306.33,-4.62,,10-30
632,600837,海通证券,0.39,44.44,,6.12,,369108.51,51.25,,10-30
633,000673,当代东方,-0.0,-79.31,,-7.18,,-62.54,-79.33,,10-30
634,000428,华天酒店,0.22,76.23,,9.52,,15456.49,76.34,,10-30
635,000731,四川美丰,0.29,-36.62,,5.87,,16165.91,-28.87,,10-30
636,600337,美克家居,0.19,1800.0,,4.67,,12043.11,1378.43,,10-30
637,600446,金证股份,0.2,33.71,,8.91,,5306.6,34.04,,10-30
638,000666,经纬纺机,0.62,-7.46,,8.98,,43377.83,7.04,,10-30
639,600507,方大特钢,0.37,50.82,,17.69,,48206.24,51.99,,10-30
640,600336,澳柯玛,0.24,21.0,,19.16,,16236.0,142.03,,10-30
641,600009,上海机场,0.76,24.59,,8.9,,146304.84,24.42,,10-30
642,600615,丰华股份,0.02,400.0,2.65,0.57,-0.04,284.6,363.46,,10-30
643,600057,象屿股份,0.02,-150.0,,0.84,,1314.15,-142.13,,10-30
644,000613,大东海A,-0.01,350.0,,-2.76,,-229.08,341.33,,10-30
645,600629,华建集团,0.04,308.6,,1.74,,1335.14,313.8,,10-30
646,000547,航天发展,0.13,18.18,,6.72,,10888.85,18.0,,10-30
647,600825,新华传媒,0.08,6.67,,3.23,,8340.45,6.58,,10-30
648,600759,洲际油气,-0.02,-122.84,,-0.91,,-2059.18,-122.79,,10-30
649,000425,徐工机械,0.51,-46.32,,5.91,,105650.3,-46.3,,10-30
650,600197,伊力特,0.57,29.91,,17.73,,25071.01,29.92,,10-30
651,600409,三友化工,0.18,386.76,3.02,6.12,-0.4,33322.42,394.07,,10-30
652,600459,贵研铂业,0.23,4.55,,3.24,,4561.41,33.16,,10-30
653,600605,汇通能源,0.02,71.43,3.23,0.75,0.16,357.26,69.01,,10-30
654,000683,远兴能源,-0.24,-260.0,,-8.21,,-18667.28,-260.66,,10-30
655,600552,凯盛科技,0.4,-56.0,,7.28,,8699.42,-18.02,,10-30
656,600392,盛和资源,0.25,-127.28,,9.76,,9332.2,-165.04,,10-30
657,600638,新黄浦,0.23,-38.34,,3.92,,12891.84,-38.48,,10-30
658,600699,均胜电子,0.31,40.45,,9.81,,18843.18,118.07,,10-30
659,600653,申华控股,-0.03,-28.1,,-3.07,,-5672.14,-28.22,,10-30
660,300111,向日葵,0.03,-110.88,1.03,2.77,0.08,3166.61,-123.83,,10-30
661,600237,铜峰电子,0.03,-60.96,,1.34,,1921.56,-44.83,,10-30
662,601333,广深铁路,0.14,-6.67,,3.75,,98057.65,-9.22,,10-30
663,600886,国投电力,0.4,107.15,,16.77,,245953.59,259.71,,10-30
664,000920,南方汇通,0.09,-25.0,,3.68,,3747.43,-26.3,,10-30
665,600385,山东金泰,-0.08,60.0,,,,-1248.01,64.95,,10-30
666,600838,上海九百,0.06,42.86,,3.42,,2364.79,42.71,,10-30
667,000691,ST亚太,0.0,-27.27,,0.34,,50.66,-30.13,,10-30
668,600820,隧道股份,0.69,16.95,9.27,7.92,-1.53,89676.31,16.22,,10-30
669,600754,锦江股份,0.55,1.18,,7.76,,33239.66,1.19,,10-30
670,600339,*ST天利,-0.04,-82.31,,-2.2,,-2567.83,-82.31,,10-30
671,000971,高升控股,-0.1,-34.69,,-126.68,,-2324.87,-34.95,,10-30
672,600313,农发种业,0.03,1755.56,,,,1226.83,2081.69,,10-30
673,600569,安阳钢铁,-0.16,-84.85,2.84,-5.36,0.45,-37262.85,-84.85,,10-30
674,600340,华夏幸福,1.68,-0.59,,41.32,,221766.57,48.67,,10-30
675,600497,驰宏锌锗,0.28,75.75,4.3,6.71,0.23,42800.47,103.64,,10-30
676,000978,桂林旅游,-0.0,-101.94,,-0.04,,-58.91,-101.59,,10-30
677,601886,江河集团,0.26,-51.85,,6.24,,29070.82,-4.34,,10-30
678,601166,兴业银行,1.74,-28.69,10.21,18.15,9.43,3310200.0,25.67,,10-30
679,600184,光电股份,0.18,-185.71,5.39,3.6,-2.23,3810.36,-188.6,,10-30
680,601618,中国中冶,0.11,266.67,,5.0,,211635.2,219.91,,10-30
681,002552,宝鼎科技,0.06,-76.0,,1.15,,927.64,-74.95,,10-29
682,002604,龙力生物,0.27,-18.18,,3.26,,5674.31,-7.16,,10-29
683,002338,奥普光电,0.33,0.0,,6.05,,3907.8,0.09,,10-29
684,002600,江粉磁材,0.03,-81.25,,0.81,,1044.99,-79.88,,10-29
685,000776,广发证券,0.39,25.81,,6.84,,230579.0,27.3,,10-29
686,600383,金地集团,0.16,-23.81,,3.03,,71638.56,-22.2,,10-29
687,002157,正邦科技,0.04,-84.66,,1.54,,1590.67,-85.85,,10-29
688,000099,中信海直,0.27,17.99,,6.74,,13608.11,17.97,,10-29
689,002408,齐翔腾达,0.54,8.0,,9.36,,30444.02,7.86,,10-29
690,002639,雪人股份,0.24,-20.0,,3.36,,3898.14,-19.26,,10-29
691,002137,麦达数字,-0.17,-322.0,,-13.97,,-7171.66,-402.58,,10-29
692,000685,中山公用,0.51,30.77,,6.35,,39365.21,29.51,,10-29
693,002313,日海通讯,0.46,-32.35,,7.2,,14661.36,1.56,,10-29
694,600202,哈空调,-0.09,-732.12,,-3.65,,-3319.64,-730.97,,10-29
695,603000,人民网,0.61,17.31,7.81,7.77,0.02,16920.57,31.85,,10-29
696,600405,动力源,0.02,-118.9,,1.24,,609.57,-118.36,,10-29
697,600612,老凤祥,1.21,23.26,,21.68,,63265.93,23.25,,10-29
698,000966,长源电力,0.98,-670.68,,32.9,,54141.59,-670.73,,10-29
699,002685,华东重机,0.08,-63.64,,2.09,,1655.89,-54.85,,10-29
700,600082,海泰发展,0.04,-16.28,,1.4,,2344.42,-16.38,,10-29
701,002562,兄弟科技,0.03,-62.5,,0.93,,715.78,-56.8,,10-29
702,000670,*ST盈方,0.02,1708.33,,2.78,,591.77,1706.0,,10-29
703,002523,天桥起重,0.08,166.67,,2.51,,2693.09,237.75,,10-29
704,002436,兴森科技,0.38,-26.92,,5.45,,8557.29,-25.72,,10-29
705,002402,和而泰,0.28,12.0,,3.66,,2797.94,12.75,,10-29
706,600228,昌九生化,-0.23,-45.58,,,,-5506.57,-45.6,,10-29
707,601588,北辰实业,0.15,-11.76,,4.96,,51216.25,-10.46,,10-29
708,002244,滨江集团,0.88,225.93,,18.26,,119171.28,222.63,,10-29
709,002357,富临运业,0.3,-28.52,,9.16,,5881.13,-28.52,,10-29
710,600872,中炬高新,0.17,48.47,,6.68,,13498.41,48.52,,10-29
711,600706,曲江文旅,0.3,-38.78,,7.62,,5313.17,-16.95,,10-29
712,002467,二六三,0.44,57.14,,8.15,,10566.01,58.53,,10-29
