,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
652,600108,亚盛集团,0.2,-19.02,,8.41,,38043.69,-15.98,10派0.2,04-25
653,300344,太空板业,0.15,-70.61,4.48,3.48,-0.04,2474.61,-44.95,10派0.25转4送1,04-25
654,600719,大连热电,0.02,46.43,,0.58,,415.16,47.43,10派0.062,04-25
655,002619,巨龙管业,0.24,20.0,,4.8,,2945.02,22.79,10派6,04-25
656,000720,新能泰山,0.04,-1.52,,4.41,,3368.4,-1.52,,04-25
657,002301,齐心集团,0.07,-61.11,,2.44,,2760.54,-60.6,10派0.2,04-25
658,300139,晓程科技,0.6,-21.05,10.71,5.64,-0.12,6540.8,-21.34,10派1,04-25
659,600240,华业资本,0.35,116.15,,14.12,,50041.91,116.65,,04-25
660,600423,柳化股份,-0.37,-462.9,,-10.36,,-14883.99,-463.02,,04-25
661,000693,ST华泽,0.27,-200.86,,10.06,,11178.47,-317.12,,04-25
662,000609,绵石投资,0.35,23.02,,9.36,,10403.55,23.02,,04-25
663,000586,汇源通信,0.08,166.67,,7.37,,1461.41,185.52,,04-25
664,002048,宁波华翔,0.65,41.3,,10.94,,34318.22,36.91,10派0.8,04-25
665,002676,顺威股份,0.27,-41.3,,4.25,,4322.59,-34.46,10派0.7,04-25
666,600674,川投能源,0.69,224.06,,14.86,,136642.72,232.97,10派0.7,04-25
667,300260,新莱应材,0.13,-11.03,6.37,2.05,-0.37,1286.74,-11.07,,04-25
668,300268,万福生科,-1.4,5504.0,2.23,-47.75,0.95,-18776.92,5396.48,,04-25
669,600260,凯乐科技,0.15,-58.52,,4.56,,7860.65,-58.53,10派0.5,04-25
670,000620,新华联,0.32,0.0,,16.15,,50851.48,0.77,10派1,04-25
671,300187,永清环保,0.27,-32.5,4.26,6.53,0.11,5400.43,0.55,10派0.25,04-25
672,300276,三丰智能,0.2,-65.52,4.37,4.61,-0.39,2474.65,-45.01,10派0.2转10,04-25
673,002099,海翔药业,-0.25,-457.14,,-12.3,,-8210.69,-460.43,,04-25
674,600071,凤凰光学,-0.12,-552.09,,-4.65,,-2823.02,-552.83,,04-25
675,002112,三变科技,0.1,100.0,,4.31,,1953.47,232.48,10派0.1,04-25
676,002565,上海绿新,0.67,39.58,,13.31,,22926.91,39.08,10送5派1转5,04-25
677,002250,联化科技,0.86,21.13,,18.46,,44955.91,22.94,,04-25
678,002184,海得控制,0.14,1306.0,,4.26,,3092.68,1305.22,10派1,04-25
679,002269,美邦服饰,0.4,-52.94,,11.0,,40547.64,-52.27,10派2.8,04-25
680,600355,精伦电子,-0.23,-2400.0,,-12.96,,-5702.0,-1776.09,,04-25
681,002418,康盛股份,0.06,-76.0,,1.28,,1467.5,-73.97,,04-25
682,300157,恒泰艾普,0.35,-39.66,5.43,6.45,0.23,13135.28,25.59,,04-25
683,600683,京投发展,0.1,-16.67,,4.01,,7452.88,-13.84,10派0.31,04-25
684,002620,瑞和股份,0.67,9.84,,8.64,,8098.75,10.08,10派1,04-25
685,600993,马应龙,0.56,7.69,,13.77,,18632.44,7.21,10派1.7,04-25
686,600810,神马股份,0.04,-106.12,,0.86,,1968.15,-106.12,,04-25
687,002237,恒邦股份,0.51,-20.31,,7.25,,23381.12,-19.46,,04-25
688,002325,洪涛股份,0.4,-9.09,,17.06,,27952.24,36.71,10派0.5,04-25
689,600643,爱建集团,0.43,31.9,,10.63,,47525.47,47.96,10派0.6,04-25
690,300266,兴源环境,0.19,-55.81,4.69,4.02,0.2,2160.14,-44.13,10转1派0.5,04-25
691,000651,格力电器,3.61,46.15,,35.77,,1087067.28,47.31,10派15,04-25
692,600275,武昌鱼,-0.08,-860.4,,-16.7,,-3906.21,-863.37,,04-25
693,600863,内蒙华电,0.36,-32.08,,13.16,,137563.09,6.16,10派3转5,04-25
694,002293,罗莱生活,1.18,-56.62,,16.6,,33215.47,-13.07,10派3.5,04-25
695,300189,神农基因,0.15,-35.5,5.26,2.88,0.05,3841.73,-35.5,10派0.5转6,04-25
696,000733,振华科技,0.28,16.67,,4.52,,9949.61,17.02,,04-25
697,300217,东方电热,0.46,-4.44,5.49,8.63,-0.19,9070.83,-4.83,10派1.5,04-25
698,002076,雪莱特,0.09,6.32,,3.98,,1612.99,6.36,10派0.5,04-25
699,300312,邦讯技术,-0.36,-147.96,4.88,-7.13,-0.69,-5839.46,-181.4,,04-25
700,300061,康耐特,0.22,-2581.82,4.13,5.4,0.26,2096.35,-2592.19,10派0.25送1转5,04-25
701,600215,长春经开,0.02,-18.6,,0.34,,812.86,-18.66,10派0.0524,04-25
702,002711,欧浦智网,0.99,-1.98,,20.79,,11708.08,-1.98,10派2.8,04-25
703,000038,深大通,0.02,-2.78,,1.02,,199.0,-4.24,,04-25
704,002343,慈文传媒,0.26,-27.66,,4.43,,5232.32,-27.66,10派2.5,04-25
705,601388,怡球资源,0.22,-50.0,,4.04,,8995.96,-45.24,10派0.65转3,04-25
706,600351,亚宝药业,0.17,0.47,,7.2,,11819.55,5.26,10派0.6,04-25
707,000541,佛山照明,0.26,-36.59,,8.69,,25183.14,-37.12,10派1.6,04-25
708,300377,赢时胜,0.9,8.43,4.42,22.61,0.49,4035.73,8.55,10派2,04-25
709,600022,山东钢铁,0.02,-103.77,,1.22,,15829.48,-104.13,,04-25
710,002110,三钢闽光,0.1,-125.06,,1.95,,5389.83,-125.02,,04-25
711,002666,德联集团,0.5,-47.92,,11.08,,15985.07,11.27,,04-25
712,300270,中威电子,0.13,-82.89,3.97,3.23,-0.02,1527.33,-66.33,10派0.2,04-25
713,601225,陕西煤业,0.39,-45.07,,11.52,,348622.38,-45.67,10派1.2,04-25
714,000751,锌业股份,2.96,-194.27,,-328.22,,417453.18,-219.86,,04-25
715,300175,朗源股份,0.04,-25.8,1.53,2.43,-0.07,1748.1,-24.15,10派0.1,04-25
716,300297,蓝盾股份,0.16,-74.6,3.47,4.78,0.25,3196.33,-44.98,10派0.15,04-25
717,300137,先河环保,0.3,0.0,4.77,6.41,0.33,6011.93,29.24,10派0.5转6,04-25
718,000037,*ST南电A,0.09,-126.47,,3.37,,5309.91,-125.97,,04-25
719,601890,亚星锚链,-0.04,-127.9,,-0.76,,-2098.25,-127.92,,04-25
720,300166,东方国信,0.73,25.86,7.47,11.49,-0.31,9023.64,27.54,10转10,04-25
721,000010,美丽生态,0.01,-27.4,,0.82,,314.01,192.71,10转30,04-25
722,000582,北部湾港,0.7,140.38,,16.86,,58045.84,1302.71,,04-25
723,002696,百洋股份,0.65,-43.48,,6.22,,5687.68,-32.81,10派2转10,04-25
724,600990,四创电子,0.4,-3.33,,7.48,,5119.19,5.82,10派0.4,04-25
725,300049,福瑞股份,0.04,-87.88,5.71,0.69,0.23,490.54,-88.08,,04-25
726,300059,东方财富,0.01,-90.91,2.51,0.29,0.71,500.13,-86.69,10派0.2转8,04-25
727,300171,东富龙,1.28,14.29,11.33,11.73,1.63,26636.29,14.16,10派5转5,04-25
728,002177,御银股份,0.16,-22.89,,8.63,,12438.25,0.26,10派0.1,04-25
729,300279,和晶科技,0.15,-2.53,2.96,5.02,0.12,1769.28,-4.19,,04-25
730,600513,联环药业,0.24,26.32,,9.78,,3832.61,33.74,10派0.75,04-25
731,600060,海信电器,1.21,-1.46,,17.03,,158287.91,-1.26,10派3.65,04-25
732,002478,常宝股份,0.57,9.62,,8.72,,22700.37,9.98,10派2,04-25
733,000723,美锦能源,0.13,-159.09,,8.25,,3686.76,-221.97,10派0.15,04-25
734,600698,湖南天雁,0.06,-7.61,,9.02,,5902.21,-7.51,,04-25
735,000798,中水渔业,0.17,-5.56,,6.6,,5430.68,-6.82,,04-25
736,300351,永贵电器,0.64,-21.95,8.83,7.29,0.31,6508.13,24.35,10派2转5,04-25
737,002705,新宝股份,0.53,6.92,,15.44,,19220.55,6.92,,04-25
738,600897,厦门空港,1.48,16.45,,18.47,,44000.69,16.45,10派4.5,04-25
739,300028,金亚科技,-0.46,-518.18,2.3,-17.72,-0.15,-12136.57,-512.82,,04-25
740,002267,陕天然气,0.33,0.64,,11.09,,33772.94,0.66,10派1.5,04-25
741,603001,奥康国际,0.68,-50.17,,7.49,,27423.47,-46.57,,04-25
742,300029,天龙光电,-0.65,-74.57,2.94,-20.37,-0.69,-13005.91,-74.56,,04-25
743,600869,智慧能源,0.31,-313.17,,10.17,,30289.45,-313.13,10派1,04-25
744,300057,万顺股份,0.34,11.87,3.77,9.48,0.23,14435.46,11.85,10派0.8,04-25
745,000767,漳泽电力,0.22,340.0,,9.32,,45545.43,638.45,,04-25
746,300128,锦富新材,0.24,-66.67,3.31,7.21,0.07,9695.98,-32.74,10派0.5,04-25
747,000637,茂化实华,0.09,28.57,,6.25,,4827.42,40.18,10派0.7,04-25
748,300308,中际装备,0.12,-73.91,4.41,2.72,0.3,1424.09,-50.51,10派0.22,04-25
749,300020,银江股份,0.6,22.45,3.97,16.75,-0.04,14565.56,25.09,10派0.5,04-25
750,600719,大连热电,0.02,46.43,,0.58,,415.16,47.43,10派0.062,04-25
751,002619,巨龙管业,0.24,20.0,,4.8,,2945.02,22.79,10派6,04-25
752,002104,恒宝股份,0.46,58.62,,22.73,,20078.52,57.68,,04-25
753,600691,阳煤化工,-0.02,-102.98,,-0.5,,-2234.73,-110.85,,04-25
754,600108,亚盛集团,0.2,-19.02,,8.41,,38043.69,-15.98,10派0.2,04-25
755,300344,太空板业,0.15,-70.61,4.48,3.48,-0.04,2474.61,-44.95,10派0.25转4送1,04-25
756,300260,新莱应材,0.13,-11.03,6.37,2.05,-0.37,1286.74,-11.07,,04-25
757,300268,万福生科,-1.4,5504.0,2.23,-47.75,0.95,-18776.92,5396.48,,04-25
758,600260,凯乐科技,0.15,-58.52,,4.56,,7860.65,-58.53,10派0.5,04-25
759,000720,新能泰山,0.04,-1.52,,4.41,,3368.4,-1.52,,04-25
760,002301,齐心集团,0.07,-61.11,,2.44,,2760.54,-60.6,10派0.2,04-25
761,300139,晓程科技,0.6,-21.05,10.71,5.64,-0.12,6540.8,-21.34,,04-25
762,600240,华业资本,0.35,116.15,,14.12,,50041.91,116.65,,04-25
763,600423,柳化股份,-0.37,-462.9,,-10.36,,-14883.99,-463.02,,04-25
764,000693,ST华泽,0.27,-200.86,,10.06,,11178.47,-317.12,,04-25
765,000609,绵石投资,0.35,23.02,,9.36,,10403.55,23.02,,04-25
766,000586,汇源通信,0.08,166.67,,7.37,,1461.41,185.52,,04-25
767,002048,宁波华翔,0.65,41.3,,10.94,,34318.22,36.91,10派0.8,04-25
768,002676,顺威股份,0.27,-41.3,,4.25,,4322.59,-34.46,10派0.7,04-25
769,600674,川投能源,0.69,224.06,,14.86,,136642.72,232.97,,04-25
770,002565,上海绿新,0.67,39.58,,13.31,,22926.91,39.08,10送5派1转5,04-25
771,000620,新华联,0.32,0.0,,16.15,,50851.48,0.77,,04-25
772,300187,永清环保,0.27,-32.5,4.26,6.53,0.11,5400.43,0.55,10派0.25,04-25
773,300276,三丰智能,0.2,-65.52,4.37,4.61,-0.39,2474.65,-45.01,10派0.2转10,04-25
774,002099,海翔药业,-0.25,-457.14,,-12.3,,-8210.69,-460.43,,04-25
775,600071,凤凰光学,-0.12,-552.09,,-4.65,,-2823.02,-552.83,,04-25
776,002112,三变科技,0.1,100.0,,4.31,,1953.47,232.48,10派0.1,04-25
777,002620,瑞和股份,0.67,9.84,,8.64,,8098.75,10.08,10派1,04-25
778,600993,马应龙,0.56,7.69,,13.77,,18632.44,7.21,10派1.7,04-25
779,002250,联化科技,0.86,21.13,,18.46,,44955.91,22.94,,04-25
780,002184,海得控制,0.14,1306.0,,4.26,,3092.68,1305.22,,04-25
781,002269,美邦服饰,0.4,-52.94,,11.0,,40547.64,-52.27,,04-25
782,600355,精伦电子,-0.23,-2400.0,,-12.96,,-5702.0,-1776.09,,04-25
783,002418,康盛股份,0.06,-76.0,,1.28,,1467.5,-73.97,,04-25
784,300157,恒泰艾普,0.35,-39.66,5.43,6.45,0.23,13135.28,25.59,,04-25
785,600683,京投发展,0.1,-16.67,,4.01,,7452.88,-13.84,,04-25
786,000651,格力电器,3.61,46.15,,35.77,,1087067.28,47.31,,04-25
787,600275,武昌鱼,-0.08,-860.4,,-16.7,,-3906.21,-863.37,,04-25
788,600810,神马股份,0.04,-106.12,,0.86,,1968.15,-106.12,,04-25
789,002237,恒邦股份,0.51,-20.31,,7.25,,23381.12,-19.46,,04-25
790,002325,洪涛股份,0.4,-9.09,,17.06,,27952.24,36.71,,04-25
791,600643,爱建集团,0.43,31.9,,10.63,,47525.47,47.96,,04-25
792,300266,兴源环境,0.19,-55.81,4.69,4.02,0.2,2160.14,-44.13,10转1派0.5,04-25
793,002454,松芝股份,0.77,63.83,,11.89,,23951.84,64.05,10派3转3,04-24
794,002190,成飞集成,0.13,-18.75,,2.87,,4534.95,-16.71,10派0.5,04-24
795,600715,文投控股,-0.12,-700.0,,-116.34,,-2731.27,-592.48,,04-24
796,002393,力生制药,1.63,0.0,,10.42,,29805.9,0.32,10派6,04-24
797,000803,金宇车城,0.03,-48.37,,3.06,,425.38,-48.39,,04-24
798,002543,万和电气,0.62,-42.66,,10.18,,24771.71,14.29,10派1.5转1,04-24
799,300252,金信诺,0.14,-53.33,4.21,3.43,-0.66,2323.27,-27.93,10派0.47,04-24
800,300038,梅泰诺,0.32,33.33,6.26,5.3,-0.82,5032.29,49.66,10派0.35,04-24
801,000530,大冷股份,0.44,33.33,,8.27,,15300.61,30.62,10派1.5,04-24
802,000761,本钢板材,0.09,300.0,,1.75,,27559.3,297.22,10派0.5,04-24
803,002217,合力泰,-0.19,533.33,,-7.42,,-6341.33,443.78,,04-24
804,002670,华声股份,0.45,25.86,,11.79,,9062.5,38.25,10派3,04-24
805,300055,万邦达,0.61,42.33,8.05,7.87,0.36,14054.6,42.33,10派1.5,04-24
806,002639,雪人股份,0.27,-37.21,,3.73,,4322.39,-37.26,10派0.72,04-24
807,300287,飞利信,0.52,-16.13,4.29,12.88,-0.91,6603.77,30.19,10派1.05转10,04-24
808,300326,凯利泰,0.83,-32.85,6.62,13.43,0.43,6405.01,15.36,,04-24
809,002047,宝鹰股份,0.29,-462.5,,27.93,,21990.42,-670.91,,04-24
810,300089,文化长城,0.02,-85.71,5.21,0.46,0.06,359.97,-82.42,,04-24
811,600371,万向德农,-0.17,-134.69,,-9.09,,-3539.34,-142.62,,04-24
812,600148,长春一东,0.21,778.48,,9.11,,2946.32,777.86,10派0.625,04-24
813,002477,雏鹰农牧,0.09,-84.39,,3.6,,7562.11,-75.02,10派0.3,04-24
814,001696,宗申动力,0.26,-10.34,,10.29,,30693.0,-9.02,10派0.3,04-24
815,000539,粤电力A,0.71,65.12,,17.49,,308642.86,81.69,10派2,04-24
816,002273,水晶光电,0.3,-49.15,,10.59,,11441.87,-22.66,10派1,04-24
817,002638,勤上光电,0.28,0.0,,4.79,,10399.35,-1.17,10派0.2,04-24
818,300243,瑞丰高材,0.27,-32.5,3.78,7.49,0.12,2820.72,-17.79,10转10,04-24
819,300192,科斯伍德,0.35,-7.89,5.64,6.32,0.17,3842.41,-8.63,10派0.5,04-24
820,300220,金运激光,0.1,-73.59,4.12,2.52,-0.19,709.25,-47.16,10派0.2,04-24
821,600559,老白干酒,0.47,-41.25,,10.46,,6555.97,-41.59,10派1,04-24
822,601668,中国建筑,0.68,30.77,,18.6,,2039851.2,29.64,,04-24
823,002577,雷柏科技,0.12,-64.71,,2.37,,3333.07,-55.19,10派1.1,04-24
824,002528,英飞拓,0.18,350.0,,2.83,,6198.76,360.5,10派2转3,04-24
825,002216,三全食品,0.29,-58.57,,6.78,,11813.12,-15.59,10派0.5,04-24
826,300155,安居宝,0.56,33.33,6.08,9.53,0.3,10147.61,33.95,10派2.8转10,04-24
827,300013,新宁物流,0.05,-50.0,3.73,1.47,0.29,491.25,-47.44,10派0.2转10,04-24
828,600098,广州发展,0.37,9.33,,7.85,,102804.29,17.81,10派1.5,04-24
829,300170,汉得信息,0.55,-22.54,5.04,11.44,0.24,14606.24,21.69,10派1.5转10,04-24
830,002536,西泵股份,0.26,-27.78,,2.18,,2530.4,-27.39,10派2,04-24
831,300299,富春通信,0.09,-70.97,3.26,2.94,-0.24,1144.72,-41.22,10派0.1转5,04-24
832,300346,南大光电,0.6,-72.13,11.36,5.41,0.15,6058.61,-32.83,,04-24
833,600696,匹凸匹,0.03,-63.38,,1.7,,882.82,-63.68,,04-24
834,002650,加加食品,0.7,-23.91,,9.4,,16188.05,-7.94,10派6转10,04-24
835,002609,捷顺科技,0.39,-17.02,,10.43,,7226.29,29.96,10派0.4转6,04-23
836,002193,山东如意,0.01,0.0,,0.36,,239.46,17.75,10派0.1,04-23
837,000937,冀中能源,0.51,-47.39,,7.83,,118400.38,-47.39,10派1,04-23
838,300330,华虹计通,0.2,-55.56,3.63,5.64,-0.38,2416.11,-23.72,10派1.5转4,04-23
839,300258,精锻科技,0.68,-9.02,5.99,11.87,0.57,12201.1,9.18,10派1.5,04-23
840,600749,西藏旅游,0.04,-33.17,,1.19,,780.77,-30.24,,04-23
841,002315,焦点科技,1.18,10.28,,7.79,,13899.04,10.68,10派10,04-23
842,300302,同有科技,0.33,-36.54,8.04,4.14,-0.61,1962.17,-33.25,10派0.5转8,04-23
843,300063,天龙集团,0.14,0.0,6.43,2.25,-0.63,1440.41,0.83,10派1转10,04-23
844,002544,杰赛科技,0.28,-44.0,,9.42,,9698.58,13.55,10派0.65转5,04-23
845,300180,华峰超纤,0.57,3.64,8.37,6.99,0.37,8984.63,4.31,10派1,04-23
846,601003,柳钢股份,0.08,76.99,,3.94,,21670.63,76.78,,04-23
847,002070,众和股份,0.07,-21.91,,3.52,,4209.34,1.51,,04-23
848,300328,宜安科技,0.44,9.69,5.18,8.02,0.55,4969.27,25.34,,04-23
849,002719,麦趣尔,0.74,-3.9,,19.66,,5775.24,-3.89,10派1.19,04-23
850,600467,好当家,0.16,-46.67,,3.98,,11494.93,-46.96,,04-23
851,300185,通裕重工,0.07,-53.33,3.86,1.68,-0.1,5861.99,-55.73,,04-23
852,002259,升达林业,0.02,0.0,,1.46,,1190.68,-2.46,,04-23
853,002679,福建金森,0.35,-22.22,,7.42,,4812.75,-12.82,,04-23
854,300362,天翔环境,0.42,-1.72,4.3,10.2,-0.43,3215.58,-1.7,,04-23
855,002114,罗平锌电,-0.26,-336.36,,-17.53,,-5105.95,-344.73,,04-23
856,002686,亿利达,0.65,-30.11,,12.86,,8789.61,18.65,,04-23
857,000155,*ST川化,-1.35,-6850.0,,-60.47,,-63331.61,-5633.08,,04-23
858,600495,晋西车轴,0.34,-15.0,,5.55,,11438.42,-6.46,,04-23
859,002041,登海种业,0.96,31.0,,22.6,,33767.67,31.0,10派1,04-23
860,002698,博实股份,0.52,10.64,,14.97,,20728.29,18.22,,04-23
861,002193,山东如意,0.01,0.0,,0.36,,239.46,17.75,,04-23
862,000937,冀中能源,0.51,-47.39,,7.83,,118400.38,-47.39,,04-23
863,300330,华虹计通,0.2,-55.56,3.63,5.64,-0.38,2416.11,-23.72,,04-23
864,002609,捷顺科技,0.39,-17.02,,10.43,,7226.29,29.96,10派0.4转6,04-23
865,300316,晶盛机电,0.16,-88.73,6.31,2.58,0.39,4338.84,-75.01,10派1转5,04-23
866,300258,精锻科技,0.68,-9.02,5.99,11.87,0.57,12201.1,9.18,10派1.5,04-23
867,002304,洋河股份,4.63,-18.77,,31.44,,500207.18,-18.72,10派20,04-23
868,600416,湘电股份,0.08,-123.41,,2.3,,4808.3,-123.13,,04-23
869,300283,温州宏丰,0.04,-93.33,5.83,0.76,0.34,407.27,-90.19,10派0.1转5,04-23
870,600288,大恒科技,0.08,-49.13,,2.65,,3708.35,-49.13,10派0.2547,04-23
871,300133,华策影视,0.45,-19.64,3.03,15.87,-0.1,25826.47,20.1,10派0.4,04-23
872,002667,鞍重股份,0.86,-17.31,,8.5,,5861.86,-11.69,10派0.79,04-23
873,600562,国睿科技,0.74,362.5,,10.72,,9454.46,587.6,,04-23
874,300106,西部牧业,0.23,-14.81,5.24,4.53,-0.29,2717.7,-14.32,10派0.25转4,04-23
875,002455,百川股份,0.3,0.0,,5.21,,4003.49,0.45,10派2转8,04-23
876,002043,兔宝宝,0.05,-28.57,,3.05,,2317.12,-29.09,10派0.3,04-23
877,600256,广汇能源,0.14,-48.02,,8.95,,75108.01,-22.09,,04-22
878,002468,艾迪西,0.03,0.0,,1.24,,893.14,11.99,10派0.1转2,04-22
879,002552,宝鼎科技,0.08,-73.33,,1.51,,1214.45,-73.08,10派0.5转10,04-22
880,600579,天华院,-0.1,-350.0,,-15.64,,-4150.94,-519.73,,04-22
881,600851,海欣股份,0.05,26.34,,2.23,,6539.29,26.36,,04-22
882,000776,广发证券,0.48,29.73,5.85,8.33,-1.47,281250.1,28.34,10派2,04-22
883,000685,中山公用,0.78,65.96,,9.69,,60844.16,65.86,10派1.5,04-22
884,600202,哈空调,-0.23,-518.21,,-10.0,,-8799.8,-518.23,,04-22
885,002697,红旗连锁,0.39,-62.5,,9.07,,15702.45,-9.49,10派0.52,04-22
886,600776,东方通信,0.15,0.81,,7.22,,19371.71,0.58,10派0.6,04-22
887,300198,纳川股份,0.44,-5.79,5.23,8.61,-0.07,9175.63,-5.43,10派1转10,04-22
888,600261,阳光照明,0.36,9.09,,9.55,,23175.76,10.27,10派1.5转5,04-22
889,300307,慈星股份,0.35,-28.57,5.21,6.85,0.41,27886.59,-26.47,10派1,04-22
890,002164,宁波东力,-0.01,-91.67,,-0.38,,-413.16,-92.42,,04-22
891,000725,京东方A,0.17,815.79,,8.7,,235336.57,811.69,,04-22
892,000159,国际实业,0.07,-64.45,,1.72,,3553.29,-64.48,10派0.3,04-22
893,002144,宏达高科,0.48,-36.84,,4.99,,8120.02,-29.22,10派2,04-22
894,002660,茂硕电源,0.13,-75.0,,3.63,,2492.24,-47.55,10派0.3转3,04-22
895,300102,乾照光电,0.36,-2.7,6.06,5.99,0.48,10546.85,-2.74,10派2,04-22
896,300317,珈伟股份,0.14,188.6,4.21,3.5,0.22,2019.91,246.42,10派0.3,04-22
897,601718,际华集团,0.25,13.64,,8.96,,94773.62,13.35,10派0.38,04-22
898,000702,正虹科技,-0.1,-792.96,,-5.89,,-2623.98,-790.85,,04-22
899,300075,数字政通,0.75,-12.79,8.24,9.44,0.11,9403.6,30.19,10派2转5,04-22
900,002629,仁智油服,0.19,-73.24,,4.43,,3315.75,-59.41,10派0.3转6,04-22
901,000078,海王生物,0.16,81.66,,8.83,,11704.8,98.16,,04-22
902,002108,沧州明珠,0.44,18.92,,13.37,,14935.56,22.72,10派2,04-22
903,000020,深华发A,-0.02,-301.75,,-2.35,,-651.74,-301.04,,04-22
904,000801,四川九洲,0.16,-6.31,,5.22,,7172.61,4.25,,04-22
905,002403,爱仕达,0.18,38.46,,2.67,,4287.61,38.49,10派2,04-22
906,601567,三星医疗,0.7,6.06,,12.85,,28221.73,6.71,,04-22
907,601666,平煤股份,0.28,-40.55,,5.92,,66676.29,-40.54,10派0.85,04-22
908,000662,天夏智慧,-0.22,-522.76,,-10.53,,-6257.77,-522.49,,04-22
909,002446,盛路通信,0.03,-62.5,,0.69,,452.57,-54.71,10派0.1,04-22
910,000981,银亿股份,0.74,-11.9,,15.9,,63593.76,-11.42,10派1.2,04-22
911,600262,北方股份,0.7,-29.29,,11.09,,11831.28,-29.9,,04-22
912,600589,广东榕泰,0.09,-50.0,,2.72,,5464.03,-48.24,,04-22
913,000623,吉林敖东,1.18,63.89,,10.47,,105878.94,63.79,10派1,04-22
914,300382,斯莱克,2.1,8.81,6.89,35.97,0.24,9643.32,8.71,10派5,04-22
915,600884,杉杉股份,0.45,15.5,,5.16,,18378.91,15.7,10派0.6,04-22
916,600596,新安股份,0.64,231.56,,10.35,,43530.87,231.57,,04-22
917,600105,永鼎股份,0.47,1466.67,,12.08,,17941.44,1481.97,10派2,04-22
918,002503,搜于特,0.63,-33.68,,13.58,,27419.37,0.5,10派1.5转2,04-22
919,300232,洲明科技,0.33,50.0,5.81,5.71,0.51,3297.16,45.26,10派0.6,04-22
920,002415,海康威视,0.76,-28.97,,30.92,,306664.85,43.51,10派2.5,04-22
921,002311,海大集团,0.34,-43.33,,11.01,,34035.52,-24.76,10派1.2,04-22
922,000036,华联控股,0.07,35.24,,4.34,,7981.44,35.25,,04-22
923,600580,卧龙电气,0.33,91.81,,10.68,,36403.2,209.79,,04-22
924,600523,贵航股份,0.45,12.5,,7.76,,13126.92,15.06,,04-22
925,600640,号百控股,0.15,-38.72,,3.35,,8125.1,-38.74,10派0.46,04-22
926,600667,太极实业,0.01,-80.0,,0.8,,1245.68,-75.4,10派0.1,04-22
927,300201,海伦哲,0.02,-88.8,1.85,0.85,-0.14,555.55,-77.63,,04-22
928,600986,科达股份,0.12,100.0,,5.59,,3918.05,94.14,,04-22
929,601222,林洋能源,1.05,22.09,,15.05,,37151.48,22.78,10派2,04-22
930,000922,佳电股份,0.32,-11.11,,11.52,,16949.55,-11.4,10派0.33,04-22
931,600090,啤酒花,0.29,646.15,,21.95,,10710.71,648.29,,04-22
932,601669,中国电建,0.47,11.28,,14.1,,455599.68,11.28,10派1.43,04-22
933,600704,物产中大,0.64,18.65,,12.51,,50647.18,18.27,10派1,04-22
934,300082,奥克股份,0.24,-35.14,8.4,2.85,0.33,8106.79,-15.98,10派1.5,04-22
935,600210,紫江企业,0.16,40.71,,6.19,0.73,22792.12,40.86,10派1,04-22
936,002385,大北农,0.48,-42.86,,17.41,,76913.24,13.93,10派1,04-22
937,600267,海正药业,0.36,0.0,,6.31,,30185.74,0.19,,04-22
938,002413,雷科防务,0.12,-45.45,,2.14,,2551.52,-47.34,10派1,04-22
939,600448,华纺股份,0.05,66.67,,4.12,,1700.31,105.04,,04-22
940,002122,天马股份,0.03,-83.33,,0.65,,3103.93,-85.63,10派0.1,04-22
941,000758,中色股份,0.09,-67.42,,2.14,,8185.84,-59.59,10派0.1,04-22
942,300100,双林股份,0.37,-52.56,3.52,10.64,0.4,10264.1,-6.58,10派1.2,04-22
943,300098,高新兴,0.3,-230.43,4.69,6.6,-0.75,5374.26,-232.01,10派0.3,04-22
944,600184,光电股份,-0.79,-8000.0,,-17.15,,-16633.48,-5616.48,,04-22
945,300236,上海新阳,0.48,2.13,6.99,9.04,0.3,4416.42,11.01,10派1.8,04-22
946,600579,天华院,-0.1,-350.0,,-15.64,,-4150.94,-519.73,,04-22
947,600851,海欣股份,0.05,26.34,,2.23,,6539.29,26.36,,04-22
948,000776,广发证券,0.48,29.73,5.85,8.33,-1.47,281250.1,28.34,10派2,04-22
949,000685,中山公用,0.78,65.96,,9.69,,60844.16,65.86,10派1.5,04-22
950,600202,哈空调,-0.23,-518.21,,-10.0,,-8799.8,-518.23,,04-22
951,002697,红旗连锁,0.39,-62.5,,9.07,,15702.45,-9.49,10派0.52,04-22
952,600256,广汇能源,0.14,-48.02,,8.95,,75108.01,-22.09,,04-22
953,002468,艾迪西,0.03,0.0,,1.24,,893.14,11.99,10派0.1转2,04-22
954,002552,宝鼎科技,0.08,-73.33,,1.51,,1214.45,-73.08,10派0.5转10,04-22
955,600776,东方通信,0.15,0.81,,7.22,,19371.71,0.58,10派0.6,04-22
956,300198,纳川股份,0.44,-5.79,5.23,8.61,-0.07,9175.63,-5.43,10派1转10,04-22
957,600261,阳光照明,0.36,9.09,,9.55,,23175.76,10.27,10派1.5,04-22
958,300307,慈星股份,0.35,-28.57,5.21,6.85,0.41,27886.59,-26.47,10派1,04-22
959,000725,京东方A,0.17,815.79,,8.7,,235336.57,811.69,,04-22
960,601222,林洋能源,1.05,22.09,,15.05,,37151.48,22.78,10派2,04-22
