,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
685,000820,金城股份,-0.01,-208.62,,-1.52,,-363.8,-209.41,,08-28
686,600515,海航基础,0.04,40.0,,1.96,,1791.71,36.39,,08-28
687,002306,中科云网,-0.13,1200.0,,,,-10433.14,1483.48,,08-28
688,600759,洲际油气,0.01,8.58,,0.26,,1403.41,54.09,,08-28
689,600610,中毅达,0.01,-125.0,,1.0,,603.06,-143.72,,08-28
690,600197,伊力特,0.3,-9.99,,7.75,,13236.7,-10.0,,08-28
691,002160,常铝股份,0.09,248.0,,3.34,,4786.86,454.18,,08-28
692,600605,汇通能源,0.05,131.82,,1.53,,747.85,132.5,,08-28
693,600513,联环药业,0.14,0.0,,4.41,,2380.09,7.76,,08-28
694,600051,宁波联合,0.36,-0.56,,5.47,,10837.43,-1.81,,08-28
695,002065,东华软件,0.27,10.38,,6.24,,40918.65,15.73,,08-28
696,600518,康美药业,0.33,-30.19,,8.22,,143290.06,39.56,,08-28
697,000969,安泰科技,0.02,10.81,,0.46,,1417.55,10.67,,08-28
698,601992,金隅股份,0.22,-26.67,,3.34,,104774.34,-24.11,,08-28
699,000723,美锦能源,-0.09,807.0,,-5.65,,-2531.8,511.23,,08-28
700,601111,中国国航,0.32,700.0,,6.97,,393761.4,730.05,,08-28
701,000048,康达尔,0.37,2481.12,,24.46,,14422.92,2489.12,,08-28
702,601600,中国铝业,0.0,-100.67,,0.08,,2757.7,-100.67,,08-28
703,002332,仙琚制药,0.08,33.33,,3.48,,4239.38,48.76,,08-28
704,300399,京天利,0.18,-47.06,5.08,3.38,0.02,1459.02,-28.15,10转9,08-28
705,002299,圣农发展,-0.36,-855.65,,-9.25,,-35306.95,-911.54,,08-28
706,002731,萃华珠宝,0.25,-35.9,,3.57,,3741.68,-14.37,,08-28
707,600361,华联综超,0.09,-47.06,,1.94,,6072.34,-46.08,,08-28
708,603588,高能环境,0.1,-36.84,,0.9,,1550.81,-15.79,,08-28
709,002200,云投生态,0.02,-11.11,,0.36,,291.42,0.96,,08-28
710,600528,中铁二局,0.08,-31.42,,1.87,,11500.32,-31.4,,08-28
711,000923,河北宣工,-0.15,-1610.2,,-6.62,,-2930.59,-1613.17,,08-28
712,600687,刚泰控股,0.28,174.76,,8.28,,13882.1,175.22,10转12,08-28
713,600426,华鲁恒升,0.55,27.78,,7.65,,52606.36,27.75,,08-28
714,002684,猛狮科技,0.01,-66.67,,0.52,,327.55,17.63,,08-28
715,000858,五粮液,0.87,-17.55,,8.03,,329752.78,-17.6,,08-28
716,000798,中水渔业,0.06,-650.89,,2.33,,1972.07,-651.13,,08-28
717,600386,北巴传媒,0.22,0.0,,5.19,,9044.75,1.57,,08-28
718,300241,瑞丰光电,0.1,2.17,2.94,3.33,-0.04,2165.78,3.37,,08-28
719,600218,全柴动力,0.14,23.7,,3.11,,4865.44,48.57,,08-28
720,002331,皖通科技,0.08,-21.37,,1.99,,2340.1,7.1,,08-28
721,000881,大连国际,-2.65,-1756.25,,-66.61,,-81892.93,-1738.21,,08-28
722,600768,宁波富邦,-0.14,-27.75,,-20.52,,-1839.32,-28.15,,08-28
723,002464,金利科技,-0.81,-1450.0,,-16.82,,-11725.15,-1400.27,,08-28
724,600167,联美控股,0.63,14.93,,12.56,,13253.66,14.95,,08-28
725,300134,大富科技,0.08,-93.16,3.79,2.03,0.22,5161.62,-86.22,,08-28
726,600159,大龙地产,-0.02,169.56,,-0.78,,-1644.08,169.54,,08-28
727,002008,大族激光,0.3,30.43,,7.44,,31658.17,31.33,,08-28
728,600008,首创股份,0.09,47.03,,2.91,,20862.3,60.97,,08-28
729,000762,西藏矿业,0.02,-166.02,,0.69,,1129.26,-166.1,,08-28
730,603333,明星电缆,0.0,-103.75,,0.05,,76.21,-103.47,,08-28
731,000931,中关村,0.22,-453.75,,21.28,,14965.89,-453.82,,08-28
732,600658,电子城,0.07,-90.0,,1.25,,3826.32,-90.52,,08-28
733,000825,太钢不锈,0.01,-83.82,,0.26,,6392.22,-83.38,,08-28
734,603399,新华龙,-0.19,-371.43,,-6.11,,-6604.85,-379.91,,08-28
735,600766,园城黄金,0.01,-80.0,,5.24,,187.71,-81.84,,08-27
736,002410,广联达,0.05,-86.16,,1.99,,5543.84,-79.21,,08-27
737,000826,启迪桑德,0.45,21.02,,7.04,,37943.07,21.32,,08-27
738,002307,北新路桥,0.03,-27.81,,1.09,,1504.75,-27.9,,08-27
739,002118,紫鑫药业,0.01,-120.0,,0.15,,293.57,-112.58,,08-27
740,002092,中泰化学,0.01,-92.25,,0.17,,1443.62,-91.96,,08-27
741,600299,安迪苏,-1.4,47.37,,-116.42,,-73360.8,47.3,,08-27
742,002066,瑞泰科技,0.02,-48.16,,0.87,,390.94,-48.05,,08-27
743,002013,中航机电,0.02,-92.0,,0.43,,1988.95,-89.09,,08-27
744,600691,阳煤化工,0.02,-106.85,,0.87,,3976.46,-108.32,,08-27
745,002526,山东矿机,0.02,-30.22,,0.58,,1195.46,-30.19,,08-27
746,002695,煌上煌,0.3,-33.33,,2.49,,3723.05,-34.28,,08-27
747,002216,三全食品,0.08,-52.94,,3.27,,6157.89,-7.38,,08-27
748,002335,科华恒盛,0.07,-68.18,,1.44,,1645.68,-66.71,,08-27
749,002641,永高股份,0.14,-36.36,,5.29,,11965.03,23.16,,08-27
750,600721,*ST百花,-0.48,145.83,,-17.45,,-11865.7,127.28,,08-27
751,600584,长电科技,0.13,116.67,,3.23,,12364.72,151.51,,08-27
752,600618,氯碱化工,-0.04,-1.17,,-2.27,,-4863.83,-1.38,,08-27
753,601177,杭齿前进,0.02,-59.96,,0.47,,819.58,-59.99,,08-27
754,000528,柳工,0.08,-45.86,,0.95,,8670.33,-45.88,,08-27
755,002725,跃岭股份,0.21,-63.16,,3.77,,3296.15,-39.55,,08-27
756,600439,瑞贝卡,0.09,0.56,,3.66,,8403.33,0.5,,08-27
757,600372,中航电子,0.09,-43.37,,2.94,,15317.26,-43.4,,08-27
758,002099,海翔药业,0.45,2150.0,,9.96,,33190.11,4489.59,,08-27
759,002112,三变科技,0.03,-25.0,,1.2,,575.13,-18.66,,08-27
760,002542,中化岩土,0.07,-22.22,,4.41,,7535.53,102.34,,08-27
761,600744,华银电力,0.03,-111.98,,1.8,,2321.85,-111.99,,08-27
762,002773,康弘药业,0.32,48.33,,7.83,,12802.63,48.34,,08-27
763,002440,闰土股份,0.78,-10.34,,10.34,,59997.41,-9.98,,08-27
764,601607,上海医药,0.57,16.38,,5.38,,153402.06,16.39,,08-27
765,002115,三维通信,0.02,-124.31,,0.75,,690.62,-124.33,,08-27
766,000605,渤海股份,0.06,-7.55,,1.14,,1102.86,3.65,,08-27
767,002179,中航光电,0.42,47.17,,8.59,,25565.44,91.32,,08-27
768,002418,康盛股份,0.05,-183.33,,1.01,,1647.33,-224.42,,08-27
769,002748,世龙实业,0.21,-67.19,,3.07,,2214.27,-61.7,,08-27
770,600109,国金证券,0.43,46.76,,10.92,,123343.48,225.7,,08-27
771,002539,新都化工,0.27,50.0,,3.82,,9005.64,49.43,10转15,08-27
772,603108,润达医疗,0.48,26.32,,6.42,,3537.93,32.12,,08-27
773,601677,明泰铝业,0.23,76.92,,3.42,,9471.52,87.21,,08-27
774,002461,珠江啤酒,0.06,50.0,,1.15,,3834.94,27.81,,08-27
775,601006,大秦铁路,0.49,2.08,,8.51,,734128.17,2.16,,08-27
776,002403,爱仕达,0.24,50.0,,3.43,,5760.51,49.71,10派2转3,08-27
777,600307,酒钢宏兴,-0.25,376.65,2.38,-9.81,,-153425.63,376.69,,08-27
778,600774,汉商集团,0.05,43.75,,1.41,,796.8,42.84,,08-27
779,002617,露笑科技,0.18,500.0,,3.68,,3181.16,589.12,10派0.1转10,08-27
780,002773,康弘药业,0.32,48.33,,7.83,,12802.63,48.34,,08-27
781,002440,闰土股份,0.78,-10.34,,10.34,,59997.41,-9.98,,08-27
782,601607,上海医药,0.57,16.38,,5.38,,153402.06,16.39,,08-27
783,600307,酒钢宏兴,-0.25,376.65,2.38,-9.81,,-153425.63,376.69,,08-27
784,600774,汉商集团,0.05,43.75,,1.41,,796.8,42.84,,08-27
785,002617,露笑科技,0.18,500.0,,3.68,,3181.16,589.12,10派0.1转10,08-27
786,002167,东方锆业,-0.07,16.67,,-3.3,,-4288.27,70.45,,08-27
787,002640,跨境通,0.36,300.0,,4.07,,7592.65,566.26,10转20,08-27
788,600712,南宁百货,0.0,-82.14,,0.13,,135.17,-82.28,,08-27
789,002461,珠江啤酒,0.06,50.0,,1.15,,3834.94,27.81,,08-27
790,601006,大秦铁路,0.49,2.08,,8.51,,734128.17,2.16,,08-27
791,002403,爱仕达,0.24,50.0,,3.43,,5760.51,49.71,10派2转3,08-27
792,600757,长江传媒,0.21,23.53,,5.18,,25204.22,20.69,,08-27
793,000726,鲁泰A,0.36,-28.0,,5.1,,34452.15,-27.76,,08-27
794,600262,北方股份,-0.06,-123.43,,-0.8,,-958.61,-123.43,,08-27
795,601699,潞安环能,0.04,-80.95,,0.61,,11370.33,-76.1,,08-27
796,002206,海利得,0.26,30.0,,5.65,,11564.26,26.57,,08-27
797,300485,赛升药业,1.17,5.41,14.9,15.1,0.54,10539.5,5.93,,08-27
798,000038,深大通,-0.01,-92.04,,-1.0,,-89.58,-91.79,,08-27
799,002343,慈文传媒,0.25,55.36,,4.05,,4937.55,55.41,,08-27
800,601369,陕鼓动力,0.12,9.09,,3.17,,19243.07,2.29,,08-27
801,002126,银轮股份,0.3,20.0,,5.95,,10445.38,27.79,,08-27
802,000837,秦川机床,-0.09,97.45,,-1.99,,-5914.8,292.73,,08-27
803,600596,新安股份,-0.05,-137.67,,-0.8,,-3399.58,-137.63,,08-27
804,600662,强生控股,0.09,45.07,,2.85,,8989.16,45.17,,08-27
805,600685,中船防务,-0.39,46.94,,-5.71,,-52499.36,93.64,,08-27
806,000698,沈阳化工,-0.07,6.25,,-1.45,,-4489.09,6.81,,08-27
807,600673,东阳光科,0.04,-33.33,,2.0,,4936.34,-3.66,,08-27
808,600785,新华百货,0.55,-41.33,,6.94,,12353.9,-39.71,,08-27
809,600022,山东钢铁,0.0,-100.97,,0.06,,745.44,-100.93,,08-27
810,603600,永艺股份,0.49,96.0,,10.03,,4669.31,152.15,,08-27
811,600634,中技控股,0.07,-12.5,,1.62,,3854.87,-13.92,,08-27
812,000686,东北证券,0.93,447.06,,19.02,,182937.69,451.49,,08-27
813,002110,三钢闽光,-0.5,520.99,,-10.95,,-26914.48,524.05,,08-27
814,002749,国光股份,1.37,-21.71,,14.92,,9275.32,-11.86,,08-27
815,600549,厦门钨业,0.03,-84.66,,0.46,,3402.51,-75.7,,08-27
816,600062,华润双鹤,0.58,5.24,,5.68,,33180.73,5.23,,08-27
817,600800,天津磁卡,-0.0,-94.18,,-1.16,,-128.46,-94.18,,08-27
818,000513,丽珠集团,1.14,16.33,,8.56,,34084.34,17.15,,08-27
819,002397,梦洁股份,0.08,-53.39,,4.29,,5634.83,5.44,,08-27
820,601628,中国人寿,1.11,70.77,11.0,10.45,0.88,3148900.0,71.07,,08-27
821,002296,辉煌科技,0.08,-22.85,,2.21,,3102.03,31.09,,08-27
822,002097,山河智能,0.01,-82.16,,0.13,,305.38,-78.32,,08-27
823,600090,啤酒花,0.08,2.5,,6.43,,2999.18,1.81,,08-27
824,002266,浙富控股,0.01,-53.33,,1.0,,2867.32,-26.27,,08-27
825,002077,大港股份,-0.1,-211.11,,-2.4,,-2930.16,-224.82,,08-27
826,000901,航天科技,0.05,-28.55,,1.16,,1563.9,-7.65,,08-27
827,600429,三元股份,0.04,-81.07,,1.17,,4957.75,-72.31,,08-27
828,002199,*ST东晶,-0.23,28.55,,-8.19,,-5644.89,65.22,,08-27
829,000595,宝塔实业,-0.13,-0.0,,-7.86,,-4443.16,33.84,,08-27
830,600796,钱江生化,0.04,-60.0,,2.16,,1190.85,-59.93,,08-27
831,002255,海陆重工,0.1,-43.89,,3.31,,5203.51,12.1,,08-27
832,002595,豪迈科技,0.39,-65.76,,12.04,,31515.94,36.97,,08-27
833,002746,仙坛股份,0.06,-45.45,,1.04,,859.39,-34.76,,08-27
834,600661,新南洋,0.12,410.73,,3.7,,3075.57,659.75,,08-27
835,002573,清新环境,0.19,-24.0,,8.34,,20752.09,55.81,,08-27
836,601886,江河集团,0.17,13.33,,3.79,,20053.04,13.23,,08-27
837,600247,ST成城,-0.02,-64.71,,-14.59,,-622.0,-63.47,,08-27
838,601333,广深铁路,0.07,40.0,,1.73,,46473.82,41.38,,08-27
839,002338,奥普光电,0.26,4.0,,4.35,,3159.39,4.38,,08-27
840,600618,氯碱化工,-0.04,-1.17,,-2.27,,-4863.83,-1.38,,08-27
841,002216,三全食品,0.08,-52.94,,3.27,,6157.89,-7.38,,08-27
842,002335,科华恒盛,0.07,-68.18,,1.44,,1645.68,-66.71,,08-27
843,600439,瑞贝卡,0.09,0.56,,3.66,,8403.33,0.5,,08-27
844,600372,中航电子,0.09,-43.37,,2.94,,15317.26,-43.4,,08-27
845,002099,海翔药业,0.45,2150.0,,9.96,,33190.11,4489.59,,08-27
846,002112,三变科技,0.03,-25.0,,1.2,,575.13,-18.66,,08-27
847,002542,中化岩土,0.07,-22.22,,4.41,,7535.53,102.34,,08-27
848,601177,杭齿前进,0.02,-59.96,,0.47,,819.58,-59.99,,08-27
849,000528,柳工,0.08,-45.86,,0.95,,8670.33,-45.88,,08-27
850,002725,跃岭股份,0.21,-63.16,,3.77,,3296.15,-39.55,,08-27
851,002179,中航光电,0.42,47.17,,8.59,,25565.44,91.32,,08-27
852,002418,康盛股份,0.05,-183.33,,1.01,,1647.33,-224.42,,08-27
853,002748,世龙实业,0.21,-67.19,,3.07,,2214.27,-61.7,,08-27
854,600109,国金证券,0.43,46.76,,10.92,,123343.48,225.7,,08-27
855,002539,新都化工,0.27,50.0,,3.82,,9005.64,49.43,10转15,08-27
856,603108,润达医疗,0.48,26.32,,6.42,,3537.93,32.12,,08-27
857,601677,明泰铝业,0.23,76.92,,3.42,,9471.52,87.21,,08-27
858,600744,华银电力,0.03,-111.98,,1.8,,2321.85,-111.99,,08-27
859,002773,康弘药业,0.32,48.33,,7.83,,12802.63,48.34,,08-27
860,002440,闰土股份,0.78,-10.34,,10.34,,59997.41,-9.98,,08-27
861,601607,上海医药,0.57,16.38,,5.38,,153402.06,16.39,,08-27
862,002115,三维通信,0.02,-124.31,,0.75,,690.62,-124.33,,08-27
863,000605,渤海股份,0.06,-7.55,,1.14,,1102.86,3.65,,08-27
864,600774,汉商集团,0.05,43.75,,1.41,,796.8,42.84,,08-27
865,002617,露笑科技,0.18,500.0,,3.68,,3181.16,589.12,10派0.1转10,08-27
866,002167,东方锆业,-0.07,16.67,,-3.3,,-4288.27,70.45,,08-27
867,002640,跨境通,0.36,300.0,,4.07,,7592.65,566.26,10转20,08-27
868,600712,南宁百货,0.0,-82.14,,0.13,,135.17,-82.28,,08-27
869,002461,珠江啤酒,0.06,50.0,,1.15,,3834.94,27.81,,08-27
870,601006,大秦铁路,0.49,2.08,,8.51,,734128.17,2.16,,08-27
871,002403,爱仕达,0.24,50.0,,3.43,,5760.51,49.71,10派2转3,08-27
872,600307,酒钢宏兴,-0.25,376.65,2.38,-9.81,,-153425.63,376.69,,08-27
873,000726,鲁泰A,0.36,-28.0,,5.1,,34452.15,-27.76,,08-27
874,600262,北方股份,-0.06,-123.43,,-0.8,,-958.61,-123.43,,08-27
875,601699,潞安环能,0.04,-80.95,,0.61,,11370.33,-76.1,,08-27
876,002206,海利得,0.26,30.0,,5.65,,11564.26,26.57,,08-27
877,300485,赛升药业,1.17,5.41,14.9,15.1,0.54,10539.5,5.93,,08-27
878,000038,深大通,-0.01,-92.04,,-1.0,,-89.58,-91.79,,08-27
879,002343,慈文传媒,0.25,55.36,,4.05,,4937.55,55.41,,08-27
880,601369,陕鼓动力,0.12,9.09,,3.17,,19243.07,2.29,,08-27
881,600757,长江传媒,0.21,23.53,,5.18,,25204.22,20.69,,08-27
882,300408,三环集团,0.45,-40.0,4.41,10.22,0.2,38494.55,34.8,,08-26
883,002223,鱼跃医疗,0.43,19.44,,13.43,,25192.29,31.12,,08-26
884,002588,史丹利,0.56,-39.13,,10.12,,32706.51,25.13,,08-26
885,002180,艾派克,0.29,-1006.25,,19.92,,12466.31,-2821.35,,08-26
886,000150,宜华健康,0.0,-88.26,,0.07,,113.15,-83.59,,08-26
887,002039,黔源电力,0.3,-407.21,,4.82,,9240.92,-407.11,,08-26
888,000668,荣丰控股,-0.02,-85.71,,-0.5,,-308.74,-85.15,,08-26
889,300158,振东制药,0.11,2.01,6.81,1.63,-0.08,3212.61,2.05,,08-26
890,600021,上海电力,0.33,35.02,,7.32,,71447.08,35.01,,08-26
891,300099,尤洛卡,-0.03,-127.27,3.73,-0.72,0.01,-593.07,-125.47,,08-26
892,601777,力帆股份,0.17,-28.88,,2.85,,20412.77,-14.33,,08-26
893,600981,汇鸿集团,0.06,150.22,,3.07,,2985.13,150.59,,08-26
894,600462,九有股份,-0.05,-1418.42,,-8.72,,-2676.81,-1422.16,,08-26
895,002729,好利来,0.19,-45.71,,3.36,,1258.94,-27.8,,08-26
896,000688,建新矿业,0.08,1.09,,7.58,,9503.07,0.98,,08-26
897,300163,先锋新材,0.04,-60.0,4.13,0.96,0.08,640.79,-59.52,10转20,08-26
898,002134,天津普林,-0.08,-233.33,,-3.41,,-1915.62,-235.68,,08-26
899,600580,卧龙电气,0.18,34.34,,5.12,,19770.41,34.33,,08-26
900,600871,石化油服,-0.1,-65.41,,-6.56,,-138035.0,-21.14,,08-26
901,000789,万年青,0.16,-74.13,,3.82,,9781.41,-61.2,,08-26
902,002528,英飞拓,-0.01,-27.55,,-0.46,,-991.01,10.04,,08-26
903,601226,华电重工,0.14,-49.62,,4.44,,16081.14,-6.12,,08-26
904,603017,中衡设计,0.39,-61.39,,5.62,,4625.11,1.88,,08-26
905,002218,拓日新能,0.02,17.65,,0.61,,1209.58,41.86,,08-26
906,600362,江西铜业,0.26,-25.71,,1.95,,89636.29,-25.07,,08-26
907,300230,永利股份,0.18,39.97,4.61,4.62,0.11,3013.13,46.2,,08-26
908,600602,云赛智联,0.03,-18.13,,1.37,,3604.17,-17.96,,08-26
909,000030,富奥股份,0.22,-12.0,,6.48,,28867.04,-12.16,,08-26
910,300156,神雾环保,0.11,450.0,5.12,2.09,-0.22,3060.94,551.09,,08-26
911,600196,复星医药,0.56,27.27,,7.48,,130348.45,30.09,,08-26
912,300448,浩云科技,0.12,0.0,6.54,3.37,-1.19,812.21,15.19,,08-26
913,600388,龙净环保,0.16,-51.52,,5.37,,17218.75,20.52,,08-26
914,000571,新大洲A,0.06,-9.8,,2.27,,5019.76,-2.02,,08-26
915,603002,宏昌电子,0.07,-12.5,,3.04,,2882.4,-9.18,10转5,08-26
916,300322,硕贝德,-0.07,-163.64,1.35,-4.6,0.12,-2686.52,-208.85,,08-26
917,002564,天沃科技,0.06,3.33,,1.58,,4608.77,8.0,,08-26
918,000878,云南铜业,0.01,10.0,,0.29,,1560.21,12.42,,08-26
919,300167,迪威视讯,-0.07,250.0,2.21,-3.25,0.35,-2194.5,309.65,,08-26
920,300381,溢多利,0.25,-40.1,7.07,3.57,0.01,2545.89,35.85,,08-26
921,002605,姚记扑克,0.17,-51.23,,6.35,,6233.18,-2.49,,08-26
922,601199,江南水务,0.48,54.84,,5.54,,11277.46,57.01,10转10,08-26
923,002195,二三四五,0.21,-7.74,,4.43,,18299.85,609.52,,08-26
924,300155,安居宝,0.04,-77.78,3.09,1.39,-0.16,1545.24,-52.27,,08-26
925,603611,诺力股份,0.27,-55.0,,5.51,,4211.21,17.34,,08-26
926,002208,合肥城建,-0.06,-146.67,,-1.3,,-1905.86,-146.71,,08-26
927,300013,新宁物流,0.01,0.0,1.89,0.38,-0.02,130.13,-50.67,,08-26
928,002651,利君股份,0.16,-63.64,,3.32,,6233.41,-64.8,10转15,08-26
929,300185,通裕重工,0.06,0.0,3.89,1.64,-0.02,5774.22,8.18,,08-26
930,300295,三六五网,0.59,-63.58,8.81,6.9,0.24,5641.01,-34.89,10转10,08-26
931,000040,东旭蓝天,0.04,100.0,,1.61,,2060.6,150.51,,08-26
932,002048,宁波华翔,0.33,-43.1,,3.58,,17269.48,-43.87,,08-26
933,300115,长盈精密,0.41,68.8,5.55,10.4,0.24,21800.72,75.34,,08-26
934,603227,雪峰科技,0.26,155.88,,7.98,,7035.73,179.23,,08-26
935,002584,西陇科学,0.24,14.29,,4.21,,4760.64,15.02,,08-26
936,603885,吉祥航空,1.01,165.79,,22.0,,51770.98,170.48,,08-26
937,300212,易华录,0.18,15.73,3.1,5.75,-0.99,5750.32,15.7,,08-26
938,300268,万福生科,-0.1,-12.33,2.17,-4.58,-0.07,-1362.74,-12.34,,08-26
939,300352,北信源,0.05,25.31,2.63,1.93,-0.14,1367.27,28.49,,08-26
940,600854,春兰股份,0.04,-41.79,,1.05,,2025.7,-41.81,,08-26
941,300193,佳士科技,0.21,12.5,8.74,2.41,0.13,4676.93,13.28,10转12,08-26
942,300370,安控科技,-0.04,-74.13,1.7,-2.07,-0.19,-890.83,-34.14,,08-26
943,002051,中工国际,0.43,-21.82,,6.16,,33623.26,-20.66,,08-26
944,300187,永清环保,0.16,6.67,4.62,3.43,-0.86,3154.94,2.14,,08-26
945,600338,西藏珠峰,-0.19,4.11,,,,-2967.72,3.33,,08-26
946,300132,青松股份,0.02,-90.26,1.55,1.18,0.15,712.15,-80.85,,08-26
947,300010,立思辰,-0.02,-156.29,1.99,-0.97,-0.17,-1272.92,-238.27,,08-26
948,002089,新海宜,0.12,-2.89,,4.72,,8548.48,50.77,,08-26
949,300290,荣科科技,0.13,-5.73,5.11,4.01,-0.6,1768.07,-5.76,10转10,08-26
950,300169,天晟新材,0.02,80.65,3.75,0.6,-0.07,731.46,110.09,,08-26
951,300374,恒通科技,0.11,-168.75,3.79,4.31,-0.68,2024.26,-269.85,,08-26
952,000719,大地传媒,0.43,22.86,,5.9,,33512.65,120.77,,08-26
953,300104,乐视网,0.14,-27.08,1.84,7.75,0.25,25473.09,67.7,,08-26
954,300022,吉峰农机,0.0,-102.04,0.22,1.53,-0.18,117.8,-102.04,,08-26
955,300329,海伦钢琴,0.12,9.09,4.11,2.85,0.01,1558.77,10.47,10转8,08-26
956,300264,佳创视讯,-0.03,-29.79,2.6,-1.02,-0.11,-622.63,-29.72,,08-26
957,600707,彩虹股份,-0.21,131.52,,-11.79,,-15706.59,130.77,,08-26
958,300486,东杰智能,0.28,3.7,4.91,7.42,-0.38,2918.13,4.05,,08-26
959,000546,金圆股份,0.02,-154.89,,0.7,,1145.08,-294.13,,08-26
960,300362,天翔环境,0.14,16.67,6.06,2.37,-0.38,1466.58,16.61,,08-26
961,300259,新天科技,0.07,-36.36,1.74,3.91,-0.0,3243.83,10.45,,08-26
962,601127,小康股份,,,,,,13479.63,-0.47,,08-26
963,600883,博闻科技,0.51,-1059.47,,16.8,,11960.38,-1060.21,,08-26
964,002309,中利科技,-0.36,-700.0,,-5.01,,-20585.73,-714.88,,08-26
965,300239,东宝生物,0.02,-8.56,1.72,1.18,0.05,401.33,-8.43,,08-26
966,002221,东华能源,0.12,89.87,,2.76,,7969.72,114.97,,08-26
967,002321,华英农业,0.05,-139.84,,1.43,,2102.34,-140.01,,08-26
968,300157,恒泰艾普,0.09,-35.71,3.79,2.31,-0.16,5186.15,-39.95,,08-26
969,002063,远光软件,0.27,5.07,,7.43,,12336.78,4.88,,08-26
970,300048,合康变频,0.07,40.0,4.51,1.44,-0.04,2212.61,42.14,,08-26
971,600054,黄山旅游,0.26,10.43,,5.48,,12431.75,10.43,,08-26
972,300012,华测检测,0.1,-28.57,3.35,3.04,0.08,3916.77,-22.57,,08-26
973,600683,京投发展,-0.16,-15.79,,-6.6,,-11928.4,-14.23,,08-26
974,000561,烽火电子,0.01,0.0,,0.63,,595.17,3.28,,08-26
975,600714,金瑞矿业,-0.06,-312.77,,-3.22,,-1623.72,-317.07,,08-26
976,300226,上海钢联,-0.7,-13780.39,1.4,-28.02,-2.94,-10883.93,-13686.06,,08-26
977,002424,贵州百灵,0.38,35.71,,7.45,,17970.54,35.54,10转20,08-26
978,600222,太龙药业,0.0,-88.28,,0.15,,185.04,-86.37,,08-26
979,002412,汉森制药,0.18,-4.0,,4.71,,5398.7,-3.73,,08-26
980,002062,宏润建设,0.12,0.0,,4.24,,9518.96,0.81,,08-26
981,600746,江苏索普,-0.04,-216.87,,-2.7,,-1166.37,-216.85,,08-26
982,300419,浩丰科技,0.58,-26.58,12.75,5.01,-0.65,2369.02,-3.04,,08-26
983,000951,中国重汽,0.42,-38.24,,4.07,,17798.74,-37.25,,08-26
984,300422,博世科,0.35,59.09,5.57,6.67,-1.01,1984.82,96.79,10转10,08-26
985,000612,焦作万方,0.04,-54.44,,1.02,,4826.94,-54.97,,08-26
986,300188,美亚柏科,0.04,-44.87,2.26,1.95,-0.36,1895.85,9.77,,08-26
987,300433,蓝思科技,1.07,27.38,14.27,8.05,1.41,68491.78,33.85,,08-26
988,002662,京威股份,0.31,14.81,,5.61,,23443.47,42.71,,08-26
989,600522,中天科技,0.44,-13.83,,4.75,,38285.81,5.53,,08-26
990,600233,大杨创世,0.12,-13.49,,1.94,,2031.2,-13.5,,08-26
991,002007,华兰生物,0.53,8.44,,8.71,,30991.71,8.51,,08-26
992,300033,同花顺,0.42,740.0,2.59,17.22,1.1,22444.19,1665.71,,08-26
993,300266,兴源环境,0.09,-41.38,2.6,3.34,-0.16,3530.47,71.3,,08-26
994,300346,南大光电,0.13,-33.55,7.3,1.81,0.05,2138.03,6.23,,08-26
995,600200,江苏吴中,0.03,3.7,,1.75,,1740.29,3.28,,08-26
996,300194,福安药业,0.1,-23.08,7.45,1.54,0.17,2735.56,-17.44,,08-26
997,300253,卫宁健康,0.11,-38.86,1.49,7.35,-0.14,5847.48,55.03,,08-26
998,002229,鸿博股份,-0.02,-136.89,,-0.79,,-678.49,-136.81,,08-26
999,600259,广晟有色,-0.13,-533.33,,-4.35,,-3500.2,-601.17,,08-26
1000,603328,依顿电子,0.39,2.63,,4.65,,18835.4,23.67,,08-26
1001,002352,鼎泰新材,0.18,-21.74,,1.91,,1386.26,-21.24,10派3,08-26
1002,002052,同洲电子,0.02,-108.7,,1.39,,1147.72,-107.37,,08-26
1003,300189,神农基因,0.0,-95.1,3.04,0.05,0.07,58.78,-91.96,10转15,08-26
1004,000733,振华科技,0.17,0.0,,2.37,,7974.99,10.99,,08-26
1005,300142,沃森生物,-0.14,-46.15,5.97,-2.36,-0.15,-6712.49,8.51,10转20,08-26
1006,300007,汉威电子,0.22,57.14,8.03,2.8,0.17,3264.5,95.26,10转10,08-26
1007,300040,九洲电气,-0.06,-376.47,4.2,-1.44,-0.09,-1696.27,-376.8,,08-26
1008,300265,通光线缆,0.06,-45.45,2.33,2.72,-0.14,2135.61,49.33,,08-26
1009,002585,双星新材,0.09,-40.0,,1.29,,6669.03,9.05,,08-26
1010,600547,山东黄金,0.03,-86.36,,0.52,,4809.59,-84.58,,08-26
1011,000671,阳光城,0.25,38.89,,4.82,,31884.06,74.15,10转15,08-26
1012,002642,荣之联,0.15,12.36,,2.4,,6023.82,22.78,,08-26
1013,300217,东方电热,0.11,-54.6,2.99,3.52,0.32,4158.28,-9.16,,08-26
1014,002741,光华科技,0.26,-16.13,,5.19,,3121.35,10.22,10派2转20,08-26
1015,000060,中金岭南,0.07,-12.5,,2.31,,16002.98,1.4,,08-26
1016,600135,乐凯胶片,0.03,-49.55,,0.9,,978.48,-48.77,,08-26
1017,600532,宏达矿业,0.01,-93.75,,0.3,,355.32,-94.25,,08-26
